How does hyperparameter tuning work,"Try different combinations of hyperparameters, evaluate on a validation set, and select the combination that yields the best performance.<br><br><b>ELI5:</b> You bake several cakes with slightly different oven settings and pick the one that tastes best.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
How does number of hidden layers affect model,"Slowly add layers until overfitting. Above 50-100 layers, consider transfer learning. Too few layers limit representational power.<br><br><b>ELI5:</b> Adding too many layers is like adding too many steps to a recipe; it can make the cake too complex or even ruin it. Too few steps might not fully cook it.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
How does number of neurons per layer affect model,"Input/output layer neurons are data-determined. For hidden layers, pick powers of 2. Use early stopping and regularization. Prefer more layers over more neurons.<br><br><b>ELI5:</b> Neurons are like ingredients. Too many of one ingredient can overpower the flavor. It's often better to add more distinct ingredients (layers) than just more of one.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
How does learning rate affect loss function,"Change LR from 10^-5 to 10^1 at intervals. Select LR just behind the minimum loss value. Tune LR after other hyperparameters.<br><br><b>ELI5:</b> Learning rate is how fast you adjust the oven temperature. Too fast, you burn the cake. Too slow, it's undercooked. Find the sweet spot.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
How does Keras model connect to Scikit-learn tuning,"Use wrappers like KerasClassifier or KerasRegressor to make Keras models compatible with Scikit-learn's hyperparameter tuning algorithms (e.g., GridSearchCV).<br><br><b>ELI5:</b> It's like putting a special adapter on your Keras oven so it can be controlled by a standard Scikit-learn timer.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
What is the objective of hyperparameter tuning,To derive a tuple of hyperparameters that yields an optimal model which minimizes a predefined loss function on given test data.<br><br><b>ELI5:</b> To find the perfect recipe settings that make the best possible cake.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
How to tune activation function type,"Use Scikit-learn's GridSearchCV with a Keras model wrapped by KerasClassifier, specifying activation function choices in the parameter grid.<br><br><b>ELI5:</b> Trying different flavorings (like vanilla vs. chocolate) for your cake by systematically testing each one.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
What is the role of n_jobs in GridSearchCV,"When using CPU, n_jobs=-1 utilizes all available CPU cores for faster parallel tuning. Ignore for GPU.<br><br><b>ELI5:</b> n_jobs is like hiring more bakers to help test cake recipes simultaneously. More bakers (CPU cores) mean faster testing.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_tensorflow_and_keras
RGB image pixel values,Each pixel in an RGB image contains a tuple of three values representing Red Green and Blue intensities.<br><br><b>ELI5:</b> Like a tiny color dot made of three primary color amounts.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
3D tensor representation of image,An RGB image can be viewed as three 2D arrays (channels) stacked together forming a 3D tensor of size n x m x c where c is the number of channels.<br><br><b>ELI5:</b> Imagine stacking three flat pictures (red green blue) to make one thicker image.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
Convolution filter for 3D image,A convolution filter for a 3D image must also be a 3D tensor with the same number of channels as the image.<br><br><b>ELI5:</b> The tool you use to scan the stacked pictures must have the same number of layers as the pictures themselves.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
Convolution output size 3D image,Convolution of an n x n x c image with a k x k x c filter results in a 2D output array of size (n-k+1) x (n-k+1).<br><br><b>ELI5:</b> When you slide a small square scanner over a larger grid the resulting scanned area gets smaller by the scanner size minus one.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
Convolutional layer objective,To learn kernel matrices that act as feature detectors for images through back-propagation.<br><br><b>ELI5:</b> Training a network to find specific patterns like edges or corners in an image by adjusting its scanning tools.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
Multiple kernels in convolution layer,Multiple kernels are used in a convolution layer each learning to detect different features resulting in multiple 2D output arrays.<br><br><b>ELI5:</b> Using several different specialized scanners each looking for a unique type of detail in the image.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
Convolution layer output shape,The output of a convolution layer with m kernels is an n x n x m array where m is the number of kernels.<br><br><b>ELI5:</b> The final output is a stack of grids where each grid shows the result of one specialized scanner.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
Convolution layer transformation,A convolution layer transforms an input array to an output array by padding convolving and applying an activation function.<br><br><b>ELI5:</b> The process of preparing the image adding detail scanning it and then processing the scanned results.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
Feature extraction in CNN layers,Multiple convolution layers extract increasingly complex features from pixels to parts to objects.<br><br><b>ELI5:</b> Like building blocks starting with simple lines then shapes then recognizable objects.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
MLP vs Convolutional layer weights,MLPs use weights while convolutional layers use kernels which are also learned weights.<br><br><b>ELI5:</b> Both use adjustable numbers but convolutional layers use them in a sliding window pattern for spatial data.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
Pooling layer benefits,Pooling introduces location scale and rotational invariance reduces computation memory and parameters limiting overfitting.<br><br><b>ELI5:</b> Making the network less sensitive to exactly where an object is or how big it is while simplifying calculations.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
Pooling layer destructiveness,Pooling is destructive as it subsamples information which can be undesirable if invariance is not needed.<br><br><b>ELI5:</b> It's like summarizing a book by only keeping the main plot points you lose some of the finer details.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
Invariance vs Equivariance,Invariance means output is unchanged by input change equivariance means output changes proportionally to input change.<br><br><b>ELI5:</b> Invariance is like a photo filter that always makes the cat look the same no matter the pose. Equivariance is like a shadow that changes shape as the object moves.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
Global Average Pooling,Computes the mean of an entire feature map producing a single scalar value.<br><br><b>ELI5:</b> Taking the average value across a whole grid to get one representative number.,aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
Max pooling backpropagation gradient,"Gradient propagates only to the maximum value element. Gradient is 1 for the max element and 0 elsewhere.<br><br><b>ELI5:</b> Imagine a group of friends voting for their favorite ice cream flavor. When you ask them to tell you the most popular flavor, only the person who voted for the winning flavor gets to speak.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
What is receptive field,"The region of pixels in an input image to which a filter is applied at a specific instant during convolution.<br><br><b>ELI5:</b> When you look at a small part of a picture through a magnifying glass, that small part is your receptive field.",aaic::module_8_neural_networks_computer_vision_and_deep_learning::deep_learning_convolutional_neural_nets
